phase_id,frame_name,frame_number,score_1,score_2,score_3,score_4,score_5
P3_V13_Phase29,frame14392.jpg,14392,7.0,6.0,7.0,6.0,7.0
P3_V13_Phase29,frame14393.jpg,14393,7.0,6.0,7.0,6.0,7.0
P3_V14_Phase20,frame18909.jpg,18909,2.0,1.0,1.0,2.0,1.0
P3_V14_Phase20,frame18910.jpg,18910,2.0,1.0,1.0,2.0,1.0
P3_V14_Phase20,frame18911.jpg,18911,2.0,1.0,1.0,2.0,1.0
P3_V14_Phase20,frame18912.jpg,18912,2.0,1.0,1.0,2.0,1.0
P3_V14_Phase24,frame22661.jpg,22661,5.0,4.0,5.0,4.0,3.0
P3_V14_Phase24,frame22662.jpg,22662,5.0,4.0,5.0,4.0,3.0
P3_V14_Phase24,frame22663.jpg,22663,5.0,4.0,5.0,4.0,3.0
P3_V14_Phase24,frame22664.jpg,22664,5.0,4.0,5.0,4.0,3.0
P3_V14_Phase28,frame28769.jpg,28769,5.0,4.0,4.0,5.0,5.0
P3_V14_Phase28,frame28770.jpg,28770,5.0,4.0,4.0,5.0,5.0
P3_V14_Phase28,frame28771.jpg,28771,5.0,4.0,4.0,5.0,5.0
P3_V14_Phase28,frame28772.jpg,28772,5.0,4.0,4.0,5.0,5.0
P3_V16_Phase14,frame4936.jpg,4936,2.0,1.0,1.0,2.0,2.0
P3_V16_Phase14,frame4937.jpg,4937,2.0,1.0,1.0,2.0,2.0
P3_V16_Phase14,frame4938.jpg,4938,2.0,1.0,1.0,2.0,2.0
P3_V16_Phase14,frame4939.jpg,4939,2.0,1.0,1.0,2.0,2.0
P3_V16_Phase18,frame6120.jpg,6120,4.0,3.0,4.0,3.0,4.0
P3_V16_Phase18,frame6121.jpg,6121,4.0,3.0,4.0,3.0,4.0
P3_V16_Phase18,frame6122.jpg,6122,4.0,3.0,4.0,3.0,4.0
P3_V16_Phase18,frame6123.jpg,6123,4.0,3.0,4.0,3.0,4.0
P3_V16_Phase3,frame549.jpg,549,2.0,1.0,2.0,1.0,1.0
P3_V16_Phase3,frame550.jpg,550,2.0,1.0,2.0,1.0,1.0
P3_V16_Phase3,frame551.jpg,551,2.0,1.0,2.0,1.0,1.0
P3_V16_Phase3,frame552.jpg,552,2.0,1.0,2.0,1.0,1.0
P3_V16_Phase7,frame2145.jpg,2145,5.0,5.0,4.0,5.0,4.0
P3_V16_Phase7,frame2146.jpg,2146,5.0,5.0,4.0,5.0,4.0
P3_V16_Phase7,frame2147.jpg,2147,5.0,5.0,4.0,5.0,4.0
P3_V16_Phase7,frame2148.jpg,2148,5.0,5.0,4.0,5.0,4.0
P3_V17_Phase10,frame7107.jpg,7107,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase10,frame7108.jpg,7108,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase10,frame7109.jpg,7109,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase10,frame7110.jpg,7110,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase14,frame9065.jpg,9065,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase14,frame9066.jpg,9066,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase14,frame9067.jpg,9067,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase14,frame9068.jpg,9068,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase18,frame15781.jpg,15781,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase18,frame15782.jpg,15782,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase18,frame15783.jpg,15783,4.0,3.0,4.0,3.0,4.0
P3_V17_Phase18,frame15784.jpg,15784,4.0,3.0,4.0,3.0,4.0
P3_V18_Phase22,frame21248.jpg,21248,5.0,5.0,4.0,4.0,5.0
P3_V18_Phase22,frame21249.jpg,21249,5.0,5.0,4.0,4.0,5.0
P3_V18_Phase22,frame21250.jpg,21250,5.0,5.0,4.0,4.0,5.0
P3_V18_Phase22,frame21251.jpg,21251,5.0,5.0,4.0,4.0,5.0
P3_V18_Phase26,frame24684.jpg,24684,7.0,7.0,6.0,7.0,6.0
P3_V18_Phase26,frame24685.jpg,24685,7.0,7.0,6.0,7.0,6.0
P3_V18_Phase26,frame24686.jpg,24686,7.0,7.0,6.0,7.0,6.0
P3_V18_Phase26,frame24687.jpg,24687,7.0,7.0,6.0,7.0,6.0
P3_V18_Phase3,frame4727.jpg,4727,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase3,frame4728.jpg,4728,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase3,frame4729.jpg,4729,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase3,frame4730.jpg,4730,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase32,frame30631.jpg,30631,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase32,frame30632.jpg,30632,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase32,frame30633.jpg,30633,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase32,frame30634.jpg,30634,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase36,frame32100.jpg,32100,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase36,frame32101.jpg,32101,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase36,frame32102.jpg,32102,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase36,frame32103.jpg,32103,7.0,6.0,7.0,6.0,7.0
P3_V18_Phase7,frame6893.jpg,6893,7.0,6.0,6.0,6.0,7.0
P3_V18_Phase7,frame6894.jpg,6894,7.0,6.0,6.0,6.0,7.0
P3_V18_Phase7,frame6895.jpg,6895,7.0,6.0,6.0,6.0,7.0
P3_V18_Phase7,frame6896.jpg,6896,7.0,6.0,6.0,6.0,7.0
P3_V19_Phase22,frame6457.jpg,6457,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase22,frame6458.jpg,6458,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase22,frame6459.jpg,6459,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase22,frame6460.jpg,6460,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase26,frame8219.jpg,8219,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase26,frame8220.jpg,8220,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase26,frame8221.jpg,8221,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase26,frame8222.jpg,8222,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase36,frame11619.jpg,11619,9.0,8.0,9.0,8.0,9.0
P3_V19_Phase36,frame11620.jpg,11620,9.0,8.0,9.0,8.0,9.0
P3_V19_Phase36,frame11621.jpg,11621,9.0,8.0,9.0,8.0,9.0
P3_V19_Phase36,frame11622.jpg,11622,9.0,8.0,9.0,8.0,9.0
P3_V19_Phase63,frame23567.jpg,23567,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase63,frame23568.jpg,23568,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase63,frame23569.jpg,23569,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase63,frame23570.jpg,23570,7.0,6.0,7.0,6.0,7.0
P3_V19_Phase67,frame24741.jpg,24741,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase67,frame24742.jpg,24742,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase67,frame24743.jpg,24743,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase67,frame24744.jpg,24744,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase73,frame26507.jpg,26507,7.0,6.0,7.0,6.0,6.0
P3_V19_Phase73,frame26508.jpg,26508,7.0,6.0,7.0,6.0,6.0
P3_V19_Phase73,frame26509.jpg,26509,7.0,6.0,7.0,6.0,6.0
P3_V19_Phase73,frame26510.jpg,26510,7.0,6.0,7.0,6.0,6.0
P3_V19_Phase77,frame28968.jpg,28968,5.0,4.0,5.0,4.0,5.0
P3_V19_Phase77,frame28969.jpg,28969,5.0,4.0,5.0,4.0,5.0
P3_V19_Phase77,frame28970.jpg,28970,5.0,4.0,5.0,4.0,5.0
P3_V19_Phase77,frame28971.jpg,28971,5.0,4.0,5.0,4.0,5.0
P3_V19_Phase80,frame30779.jpg,30779,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase80,frame30780.jpg,30780,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase80,frame30781.jpg,30781,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase80,frame30782.jpg,30782,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase84,frame33101.jpg,33101,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase84,frame33102.jpg,33102,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase84,frame33103.jpg,33103,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase84,frame33104.jpg,33104,4.0,3.0,4.0,3.0,4.0
P3_V19_Phase90,frame35778.jpg,35778,4.0,3.0,3.0,4.0,4.0
P3_V19_Phase90,frame35779.jpg,35779,4.0,3.0,3.0,4.0,4.0
P3_V19_Phase90,frame35780.jpg,35780,4.0,3.0,3.0,4.0,4.0
P3_V19_Phase90,frame35781.jpg,35781,4.0,3.0,3.0,4.0,4.0
P3_V19_Phase94,frame37911.jpg,37911,7.0,7.0,6.0,6.0,7.0
P3_V19_Phase94,frame37912.jpg,37912,7.0,7.0,6.0,6.0,7.0
P3_V19_Phase94,frame37913.jpg,37913,7.0,7.0,6.0,6.0,7.0
P3_V19_Phase94,frame37914.jpg,37914,7.0,7.0,6.0,6.0,7.0
P3_V19_Phase98,frame39124.jpg,39124,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase98,frame39125.jpg,39125,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase98,frame39126.jpg,39126,5.0,5.0,4.0,5.0,4.0
P3_V19_Phase98,frame39127.jpg,39127,5.0,5.0,4.0,5.0,4.0
P3_V1_Phase23,frame12721.jpg,12721,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase23,frame12722.jpg,12722,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase23,frame12723.jpg,12723,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase23,frame12724.jpg,12724,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase33,frame15551.jpg,15551,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase33,frame15552.jpg,15552,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase33,frame15553.jpg,15553,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase33,frame15554.jpg,15554,4.0,3.0,4.0,3.0,4.0
P3_V1_Phase37,frame16918.jpg,16918,9.0,8.0,9.0,8.0,9.0
P3_V1_Phase37,frame16919.jpg,16919,9.0,8.0,9.0,8.0,9.0
P3_V1_Phase37,frame16920.jpg,16920,9.0,8.0,9.0,8.0,9.0
P3_V1_Phase37,frame16921.jpg,16921,9.0,8.0,9.0,8.0,9.0
P3_V2_Phase13,frame5199.jpg,5199,5.0,4.0,5.0,4.0,5.0
P3_V2_Phase13,frame5200.jpg,5200,5.0,4.0,5.0,4.0,5.0
P3_V2_Phase13,frame5201.jpg,5201,5.0,4.0,5.0,4.0,5.0
P3_V2_Phase13,frame5202.jpg,5202,5.0,4.0,5.0,4.0,5.0
P3_V3_Phase17,frame5211.jpg,5211,7.0,6.0,7.0,6.0,7.0
P3_V3_Phase17,frame5212.jpg,5212,7.0,6.0,7.0,6.0,7.0
P3_V3_Phase17,frame5213.jpg,5213,7.0,6.0,7.0,6.0,7.0
P3_V3_Phase17,frame5214.jpg,5214,7.0,6.0,7.0,6.0,7.0
P3_V3_Phase3,frame592.jpg,592,4.0,3.0,4.0,3.0,4.0
P3_V3_Phase3,frame593.jpg,593,4.0,3.0,4.0,3.0,4.0
P3_V3_Phase3,frame594.jpg,594,4.0,3.0,4.0,3.0,4.0
P3_V3_Phase3,frame595.jpg,595,4.0,3.0,4.0,3.0,4.0
P3_V3_Phase7,frame1384.jpg,1384,5.0,4.0,5.0,4.0,5.0
P3_V3_Phase7,frame1385.jpg,1385,5.0,4.0,5.0,4.0,5.0
P3_V3_Phase7,frame1386.jpg,1386,5.0,4.0,5.0,4.0,5.0
P3_V3_Phase7,frame1387.jpg,1387,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase12,frame20060.jpg,20060,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase12,frame20061.jpg,20061,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase12,frame20062.jpg,20062,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase12,frame20063.jpg,20063,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase121,frame164649.jpg,164649,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase121,frame164650.jpg,164650,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase121,frame164651.jpg,164651,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase121,frame164652.jpg,164652,4.0,3.0,4.0,3.0,4.0
P3_V4_Phase16,frame27861.jpg,27861,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase16,frame27862.jpg,27862,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase16,frame27863.jpg,27863,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase16,frame27864.jpg,27864,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase3,frame9231.jpg,9231,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase3,frame9232.jpg,9232,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase3,frame9233.jpg,9233,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase3,frame9234.jpg,9234,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase43,frame64641.jpg,64641,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase43,frame64642.jpg,64642,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase43,frame64643.jpg,64643,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase43,frame64644.jpg,64644,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase47,frame73124.jpg,73124,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase47,frame73125.jpg,73125,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase47,frame73126.jpg,73126,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase47,frame73127.jpg,73127,2.0,1.0,2.0,1.0,2.0
P3_V4_Phase57,frame87304.jpg,87304,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase57,frame87305.jpg,87305,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase57,frame87306.jpg,87306,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase57,frame87307.jpg,87307,5.0,4.0,5.0,4.0,5.0
P3_V4_Phase7,frame13283.jpg,13283,5.0,5.0,4.0,4.0,5.0
P3_V4_Phase7,frame13284.jpg,13284,5.0,5.0,4.0,4.0,5.0
P3_V4_Phase7,frame13285.jpg,13285,5.0,5.0,4.0,4.0,5.0
P3_V4_Phase7,frame13286.jpg,13286,5.0,5.0,4.0,4.0,5.0
P3_V5_Phase12,frame2572.jpg,2572,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase12,frame2573.jpg,2573,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase12,frame2574.jpg,2574,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase12,frame2575.jpg,2575,5.0,4.0,5.0,4.0,5.0
P3_V5_Phase43,frame11248.jpg,11248,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase43,frame11249.jpg,11249,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase43,frame11250.jpg,11250,4.0,3.0,4.0,3.0,4.0
P3_V5_Phase43,frame11251.jpg,11251,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase22,frame5735.jpg,5735,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase22,frame5736.jpg,5736,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase22,frame5737.jpg,5737,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase22,frame5738.jpg,5738,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase26,frame6873.jpg,6873,4.0,3.0,4.0,3.0,3.0
P3_V6_Phase26,frame6874.jpg,6874,4.0,3.0,4.0,3.0,3.0
P3_V6_Phase26,frame6875.jpg,6875,4.0,3.0,4.0,3.0,3.0
P3_V6_Phase26,frame6876.jpg,6876,4.0,3.0,4.0,3.0,3.0
P3_V6_Phase32,frame8856.jpg,8856,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase32,frame8857.jpg,8857,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase32,frame8858.jpg,8858,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase32,frame8859.jpg,8859,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase36,frame9901.jpg,9901,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase36,frame9902.jpg,9902,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase36,frame9903.jpg,9903,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase36,frame9904.jpg,9904,2.0,1.0,2.0,1.0,2.0
P3_V6_Phase63,frame18012.jpg,18012,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase63,frame18013.jpg,18013,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase63,frame18014.jpg,18014,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase63,frame18015.jpg,18015,4.0,3.0,4.0,3.0,4.0
P3_V6_Phase73,frame21815.jpg,21815,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase73,frame21816.jpg,21816,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase73,frame21817.jpg,21817,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase73,frame21818.jpg,21818,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase77,frame23641.jpg,23641,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase77,frame23642.jpg,23642,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase77,frame23643.jpg,23643,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase77,frame23644.jpg,23644,7.0,6.0,7.0,6.0,7.0
P3_V6_Phase84,frame26853.jpg,26853,4.0,3.0,3.0,4.0,4.0
P3_V6_Phase84,frame26854.jpg,26854,4.0,3.0,3.0,4.0,4.0
P3_V6_Phase84,frame26855.jpg,26855,4.0,3.0,3.0,4.0,4.0
P3_V6_Phase84,frame26856.jpg,26856,4.0,3.0,3.0,4.0,4.0
P3_V7_Phase22,frame10908.jpg,10908,2.0,1.0,2.0,1.0,2.0
P3_V7_Phase22,frame10909.jpg,10909,2.0,1.0,2.0,1.0,2.0
P3_V7_Phase22,frame10910.jpg,10910,2.0,1.0,2.0,1.0,2.0
P3_V7_Phase22,frame10911.jpg,10911,2.0,1.0,2.0,1.0,2.0
P3_V7_Phase26,frame13418.jpg,13418,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase26,frame13419.jpg,13419,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase26,frame13420.jpg,13420,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase26,frame13421.jpg,13421,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase4,frame2021.jpg,2021,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase4,frame2022.jpg,2022,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase4,frame2023.jpg,2023,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase4,frame2024.jpg,2024,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase8,frame4289.jpg,4289,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase8,frame4290.jpg,4290,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase8,frame4291.jpg,4291,5.0,4.0,5.0,4.0,5.0
P3_V7_Phase8,frame4292.jpg,4292,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase10,frame11254.jpg,11254,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase10,frame11255.jpg,11255,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase10,frame11256.jpg,11256,5.0,4.0,5.0,4.0,5.0
P3_V8_Phase10,frame11257.jpg,11257,5.0,4.0,5.0,4.0,5.0
P3_V9_Phase10,frame2631.jpg,2631,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase10,frame2632.jpg,2632,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase10,frame2633.jpg,2633,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase10,frame2634.jpg,2634,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase14,frame3700.jpg,3700,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase14,frame3701.jpg,3701,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase14,frame3702.jpg,3702,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase14,frame3703.jpg,3703,5.0,5.0,4.0,5.0,4.0
P3_V9_Phase4,frame1163.jpg,1163,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase4,frame1164.jpg,1164,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase4,frame1165.jpg,1165,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase4,frame1166.jpg,1166,7.0,6.0,7.0,6.0,7.0
P3_V9_Phase8,frame2113.jpg,2113,1.0,1.0,0.0,1.0,1.0
P3_V9_Phase8,frame2114.jpg,2114,1.0,1.0,0.0,1.0,1.0
P3_V9_Phase8,frame2115.jpg,2115,1.0,1.0,0.0,1.0,1.0
P3_V9_Phase8,frame2116.jpg,2116,1.0,1.0,0.0,1.0,1.0
P4_V10_Phase10,frame7107.jpg,7107,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase10,frame7108.jpg,7108,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase10,frame7109.jpg,7109,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase10,frame7110.jpg,7110,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase14,frame9065.jpg,9065,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase14,frame9066.jpg,9066,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase14,frame9067.jpg,9067,4.0,3.0,4.0,3.0,4.0
P4_V10_Phase14,frame9068.jpg,9068,4.0,3.0,4.0,3.0,4.0
P4_V11_Phase10,frame11254.jpg,11254,5.0,4.0,5.0,4.0,5.0
P4_V11_Phase10,frame11255.jpg,11255,5.0,4.0,5.0,4.0,5.0
P4_V11_Phase10,frame11256.jpg,11256,5.0,4.0,5.0,4.0,5.0
P4_V11_Phase10,frame11257.jpg,11257,5.0,4.0,5.0,4.0,5.0
P4_V11_Phase2,frame1194.jpg,1194,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase2,frame1195.jpg,1195,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase2,frame1196.jpg,1196,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase2,frame1197.jpg,1197,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase6,frame6308.jpg,6308,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase6,frame6309.jpg,6309,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase6,frame6310.jpg,6310,2.0,2.0,1.0,2.0,1.0
P4_V11_Phase6,frame6311.jpg,6311,2.0,2.0,1.0,2.0,1.0
P4_V12_Phase1,frame36.jpg,36,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase1,frame37.jpg,37,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase1,frame38.jpg,38,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase1,frame39.jpg,39,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase20,frame6563.jpg,6563,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase20,frame6564.jpg,6564,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase20,frame6565.jpg,6565,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase20,frame6566.jpg,6566,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase24,frame8205.jpg,8205,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase24,frame8206.jpg,8206,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase24,frame8207.jpg,8207,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase24,frame8208.jpg,8208,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase28,frame9819.jpg,9819,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase28,frame9820.jpg,9820,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase28,frame9821.jpg,9821,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase28,frame9822.jpg,9822,7.0,6.0,7.0,6.0,7.0
P4_V12_Phase30,frame10647.jpg,10647,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase30,frame10648.jpg,10648,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase30,frame10649.jpg,10649,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase30,frame10650.jpg,10650,5.0,4.0,5.0,4.0,5.0
P4_V12_Phase34,frame12352.jpg,12352,9.0,8.0,9.0,8.0,9.0
P4_V12_Phase34,frame12353.jpg,12353,9.0,8.0,9.0,8.0,9.0
P4_V12_Phase34,frame12354.jpg,12354,9.0,8.0,9.0,8.0,9.0
P4_V12_Phase34,frame12355.jpg,12355,9.0,8.0,9.0,8.0,9.0
P4_V12_Phase38,frame13814.jpg,13814,7.0,6.0,6.0,7.0,6.0
P4_V12_Phase38,frame13815.jpg,13815,7.0,6.0,6.0,7.0,6.0
P4_V12_Phase38,frame13816.jpg,13816,7.0,6.0,6.0,7.0,6.0
P4_V12_Phase38,frame13817.jpg,13817,7.0,6.0,6.0,7.0,6.0
P4_V12_Phase5,frame1388.jpg,1388,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase5,frame1389.jpg,1389,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase5,frame1390.jpg,1390,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase5,frame1391.jpg,1391,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase9,frame2969.jpg,2969,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase9,frame2970.jpg,2970,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase9,frame2971.jpg,2971,2.0,1.0,2.0,1.0,2.0
P4_V12_Phase9,frame2972.jpg,2972,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase20,frame4527.jpg,4527,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase20,frame4528.jpg,4528,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase20,frame4529.jpg,4529,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase20,frame4530.jpg,4530,9.0,8.0,9.0,8.0,9.0
P4_V13_Phase24,frame5327.jpg,5327,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase24,frame5328.jpg,5328,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase24,frame5329.jpg,5329,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase24,frame5330.jpg,5330,2.0,1.0,2.0,1.0,2.0
P4_V13_Phase28,frame6753.jpg,6753,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase28,frame6754.jpg,6754,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase28,frame6755.jpg,6755,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase28,frame6756.jpg,6756,7.0,6.0,7.0,6.0,7.0
P4_V13_Phase30,frame7080.jpg,7080,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase30,frame7081.jpg,7081,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase30,frame7082.jpg,7082,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase30,frame7083.jpg,7083,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase34,frame8822.jpg,8822,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase34,frame8823.jpg,8823,4.0,3.0,4.0,3.0,4.0
P4_V13_Phase34,frame8824.jpg,8824,4.0,3.0,4.0,3.0,4.0
